state,program,network,period,value,medium,domain
WY,,,Last 3 months,14152,web,newyorker.com
NH,,,Last 3 months,14025,web,npr.org
SC,,,Last 3 months,13749,web,pbs.org
ND,,,Last 3 months,13706,web,foxnews.com
ID,,,Last 3 months,13678,web,theguardian.com
OK,,,Last 3 months,13636,web,rawstory.com
HI,,,Last 3 months,13634,web,newsweek.com
UT,,,Last 3 months,13610,web,glennbeck.com
KY,,,Last 3 months,13399,web,theguardian.com
DE,,,Last 3 months,13073,web,msnbc.com
ID,,,Last 3 months,13055,web,foxnews.com
TN,,,Last 3 months,12938,web,msnbc.com
NV,,,Last 3 months,12616,web,thedailybeast.com
AR,,,Last 3 months,12546,web,theguardian.com
ID,,,Last 3 months,12172,web,localnews8.com
SC,,,Last 3 months,12164,web,pitchfork.com
IN,,,Last 3 months,12136,web,nymag.com
LA,,,Last 3 months,12049,web,npr.org
AL,,,Last 3 months,11982,web,nationalreview.com
TN,,,Last 3 months,11955,web,newsmax.com
WV,,,Last 3 months,11844,web,aljazeera.com
WY,,,Last 3 months,11828,web,theguardian.com
WY,,,Last 3 months,11705,web,wonkette.com
WV,,,Last 3 months,11590,web,rawstory.com
IN,,,Last 3 months,11564,web,dailycaller.com
UT,,,Last 3 months,11508,web,theblaze.com
ND,,,Last 3 months,11481,web,vox.com
DE,,,Last 3 months,11454,web,bipartisanreport.com
TN,,,Last 3 months,11355,web,beforeitsnews.com
SC,,,Last 3 months,11330,web,drudgereport.com
ME,,,Last 3 months,11314,web,dailycaller.com
ME,,,Last 3 months,11306,web,newsweek.com
IN,,,Last 3 months,11273,web,vice.com
NH,,,Last 3 months,11248,web,rawstory.com
SC,,,Last 3 months,11218,web,wnd.com
NE,,,Last 3 months,11149,web,foxnews.com
NM,,,Last 3 months,11083,web,salon.com
NV,,,Last 3 months,10693,web,npr.org
TN,,,Last 3 months,10593,web,rawstory.com
NV,,,Last 3 months,10541,web,upworthy.com
MN,,,Last 3 months,10468,web,npr.org
UT,,,Last 3 months,10383,web,dailykos.com
AR,,,Last 3 months,10361,web,propublica.org
LA,,,Last 3 months,10319,web,pbs.org
WY,,,Last 3 months,10275,web,pjmedia.com
TN,,,Last 3 months,10198,web,theblaze.com
WY,,,Last 3 months,9937,web,townhall.com
MS,,,Last 3 months,9495,web,rawstory.com
MT,,,Last 3 months,9343,web,thefederalistpapers.org
MT,,,Last 3 months,9343,web,breitbart.com
NE,,,Last 3 months,9312,web,theguardian.com
ME,,,Last 3 months,8895,web,theguardian.com
UT,,,Last 3 months,8876,web,newsweek.com
KS,,,Last 3 months,8867,web,theguardian.com
NE,,,Last 3 months,8772,web,pbs.org
NV,,,Last 3 months,8746,web,vox.com
NE,,,Last 3 months,8734,web,newyorker.com
KY,,,Last 3 months,8565,web,newsmax.com
WV,,,Last 3 months,8486,web,vox.com
NV,,,Last 3 months,8462,web,theguardian.com
MN,,,Last 3 months,8449,web,theguardian.com
NH,,,Last 3 months,8352,web,vox.com
OK,,,Last 3 months,8195,web,npr.org
NV,,,Last 3 months,8179,web,alternet.org
OK,,,Last 3 months,8162,web,theguardian.com
MS,,,Last 3 months,8150,web,thepoliticalinsider.com
UT,,,Last 3 months,8146,web,npr.org
MT,,,Last 3 months,7991,web,thepoliticalinsider.com
MN,,,Last 3 months,7895,web,vice.com
KS,,,Last 3 months,7885,web,newsmax.com
DE,,,Last 3 months,7881,web,powerlineblog.com
NV,,,Last 3 months,7830,web,theatlantic.com
DC,,,Last 3 months,7801,web,theatlantic.com
DC,,,Last 3 months,7773,web,propublica.org
LA,,,Last 3 months,7760,web,thedailybeast.com
DE,,,Last 3 months,7752,web,newsmax.com
NM,,,Last 3 months,7701,web,pbs.org
NH,,,Last 3 months,7624,web,senate.gov
OK,,,Last 3 months,7589,web,atlasobscura.com
MN,,,Last 3 months,7557,web,theatlantic.com
NH,,,Last 3 months,7488,web,foxnews.com
OK,,,Last 3 months,7445,web,thegatewaypundit.com
NE,,,Last 3 months,7440,web,npr.org
ND,,,Last 3 months,7430,web,npr.org
NH,,,Last 3 months,7390,web,atlasobscura.com
UT,,,Last 3 months,7366,web,theguardian.com
NH,,,Last 3 months,7342,web,msnbc.com
NH,,,Last 3 months,7183,web,theguardian.com
ME,,,Last 3 months,7073,web,vox.com
DC,,,Last 3 months,7069,web,vox.com
DC,,,Last 3 months,7067,web,slate.com
MT,,,Last 3 months,7041,web,slate.com
UT,,,Last 3 months,7007,web,atlasobscura.com
AR,,,Last 3 months,6984,web,newyorker.com
HI,,,Last 3 months,6949,web,foxnews.com
SD,,,Last 3 months,6733,web,npr.org
AR,,,Last 3 months,6720,web,newsmax.com
AR,,,Last 3 months,6718,web,slate.com
NE,,,Last 3 months,6708,web,theconversation.com
ME,,,Last 3 months,6687,web,vice.com
HI,,,Last 3 months,6675,web,npr.org
ME,,,Last 3 months,6674,web,theatlantic.com
SD,,,Last 3 months,6655,web,dailywire.com
OK,,,Last 3 months,6629,web,senate.gov
RI,,,Last 3 months,6609,web,foxnews.com
MS,,,Last 3 months,6603,web,nymag.com
DE,,,Last 3 months,6555,web,theguardian.com
DE,,,Last 3 months,6525,web,thedailybeast.com
ID,,,Last 3 months,6500,web,newsweek.com
KS,,,Last 3 months,6390,web,vice.com
MT,,,Last 3 months,6342,web,dailykos.com
AK,,,Last 3 months,6308,web,newsweek.com
ND,,,Last 3 months,6298,web,fivethirtyeight.com
ND,,,Last 3 months,6287,web,theatlantic.com
KS,,,Last 3 months,6282,web,heritage.org
RI,,,Last 3 months,6279,web,theguardian.com
DE,,,Last 3 months,6259,web,townhall.com
MS,,,Last 3 months,6145,web,dailykos.com
WV,,,Last 3 months,6114,web,thedailybeast.com
LA,,,Last 3 months,6070,web,villagevoice.com
DC,,,Last 3 months,6040,web,talkingpointsmemo.com
MS,,,Last 3 months,5974,web,cbn.com
MS,,,Last 3 months,5971,web,msnbc.com
LA,,,Last 3 months,5947,web,cbn.com
MT,,,Last 3 months,5946,web,salon.com
HI,,,Last 3 months,5946,web,clashdaily.com
WV,,,Last 3 months,5946,web,wbur.org
NH,,,Last 3 months,5946,web,nationalreview.com
NM,,,Last 3 months,5934,web,drudgereport.com
KS,,,Last 3 months,5928,web,fivethirtyeight.com
MS,,,Last 3 months,5889,web,vice.com
MT,,,Last 3 months,5881,web,newstalk.com
ID,,,Last 3 months,5857,web,dailywire.com
LA,,,Last 3 months,5832,web,hannity.com
ID,,,Last 3 months,5778,web,breitbart.com
ID,,,Last 3 months,5762,web,thegatewaypundit.com
KS,,,Last 3 months,5714,web,amnesty.org
DC,,,Last 3 months,5690,web,opensecrets.org
SD,,,Last 3 months,5597,web,townhall.com
SD,,,Last 3 months,5589,web,rawstory.com
AK,,,Last 3 months,5586,web,dailydot.com
NE,,,Last 3 months,5579,web,msnbc.com
NE,,,Last 3 months,5579,web,arktimes.com
NE,,,Last 3 months,5579,web,newrepublic.com
WV,,,Last 3 months,5574,web,salon.com
DE,,,Last 3 months,5567,web,americanthinker.com
VT,,,Last 3 months,5553,web,rawstory.com
ID,,,Last 3 months,5400,web,newsmax.com
SD,,,Last 3 months,5368,web,atlasobscura.com
AK,,,Last 3 months,5307,web,thecut.com
AK,,,Last 3 months,5307,web,nymag.com
NM,,,Last 3 months,5213,web,rawstory.com
WV,,,Last 3 months,5099,web,nymag.com
NM,,,Last 3 months,4821,web,nymag.com
LA,,,Last 3 months,4649,web,marketplace.org
AK,,,Last 3 months,4525,web,npr.org
DE,,,Last 3 months,4500,web,npr.org
NM,,,Last 3 months,4402,web,npr.org
DC,,,Last 3 months,4218,web,pbs.org
NM,,,Last 3 months,4210,web,dailykos.com
DC,,,Last 3 months,3913,web,theguardian.com
MS,,,Last 3 months,3823,web,occupydemocrats.com
ND,,,Last 3 months,3779,web,thegatewaypundit.com
MS,,,Last 3 months,3704,web,newsweek.com
HI,,,Last 3 months,3040,web,newyorker.com
DC,,,Last 3 months,2895,web,foxnews.com
VT,,,Last 3 months,2815,web,newyorker.com
VT,,,Last 3 months,2769,web,npr.org
RI,,,Last 3 months,2452,web,npr.org
VT,,,Last 3 months,2442,web,theguardian.com
RI,,,Last 3 months,2426,web,echl.com
HI,,,Last 3 months,2352,web,dailywire.com
RI,,,Last 3 months,2260,web,theatlantic.com
HI,,,Last 3 months,2119,web,rawstory.com
ND,,,Last 3 months,2055,web,pbs.org
RI,,,Last 3 months,2051,web,politicalwire.com
VT,,,Last 3 months,2000,web,foxnews.com
ND,,,Last 3 months,1973,web,phoenixnewtimes.com
VT,,,Last 3 months,1803,web,wonkette.com
RI,,,Last 3 months,1796,web,newsweek.com
VT,,,Last 3 months,1795,web,pbs.org
DC,,,Last 3 months,1772,web,thefederalist.com
VT,,,Last 3 months,1729,web,vox.com
RI,,,Last 3 months,1474,web,rawstory.com
VT,,,Last 3 months,1463,web,atlasobscura.com
AK,,,Last 3 months,1445,web,theconversation.com
RI,,,Last 3 months,1431,web,dailykos.com
RI,,,Last 3 months,1431,web,alternet.org
AK,,,Last 3 months,1428,web,pbs.org
AK,,,Last 3 months,1423,web,dailykos.com
AK,,,Last 3 months,1423,web,msnbc.com
SD,,,Last 3 months,1410,web,aclu.org
SD,,,Last 3 months,1410,web,alternet.org
SD,,,Last 3 months,1410,web,dailydot.com
SD,,,Last 3 months,1401,web,foxnews.com
ND,,,Last 3 months,1385,web,newyorker.com
VT,,,Last 3 months,1381,web,dailykos.com
HI,,,Last 3 months,1144,web,vox.com
HI,,,Last 3 months,1088,web,dailykos.com
HI,,,Last 3 months,1068,web,lgbtqnation.com
ND,,,Last 3 months,1042,web,theguardian.com
SD,,,Last 3 months,767,web,newsweek.com
CA,,,Last 6 months,364868,web,foxnews.com
FL,,,Last 6 months,266223,web,foxnews.com
TX,,,Last 6 months,239879,web,foxnews.com
CA,,,Last 6 months,214119,web,npr.org
CA,,,Last 6 months,200035,web,theguardian.com
UT,,,Last 6 months,185111,web,ksl.com
CA,,,Last 6 months,183278,web,newsweek.com
PA,,,Last 6 months,159882,web,foxnews.com
NY,,,Last 6 months,146940,web,foxnews.com
CA,,,Last 6 months,142953,web,pbs.org
CA,,,Last 6 months,138366,web,sfchronicle.com
FL,,,Last 6 months,129440,web,newsweek.com
VA,,,Last 6 months,123198,web,foxnews.com
AZ,,,Last 6 months,117322,web,foxnews.com
MI,,,Last 6 months,110007,web,foxnews.com
TX,,,Last 6 months,103361,web,newsweek.com
FL,,,Last 6 months,101801,web,npr.org
CA,,,Last 6 months,99154,web,theatlantic.com
TX,,,Last 6 months,96026,web,npr.org
FL,,,Last 6 months,93661,web,theguardian.com
NY,,,Last 6 months,91840,web,theguardian.com
GA,,,Last 6 months,90676,web,foxnews.com
CA,,,Last 6 months,87567,web,rawstory.com
PA,,,Last 6 months,87262,web,newsweek.com
FL,,,Last 6 months,86979,web,newsmax.com
CO,,,Last 6 months,86066,web,foxnews.com
TX,,,Last 6 months,84691,web,theguardian.com
NY,,,Last 6 months,80125,web,npr.org
PA,,,Last 6 months,80026,web,npr.org
WA,,,Last 6 months,78438,web,foxnews.com
CA,,,Last 6 months,77697,web,newyorker.com
NC,,,Last 6 months,74997,web,foxnews.com
CA,,,Last 6 months,74988,web,msnbc.com
NJ,,,Last 6 months,74569,web,theguardian.com
OH,,,Last 6 months,73828,web,foxnews.com
TN,,,Last 6 months,72455,web,foxnews.com
IL,,,Last 6 months,72412,web,foxnews.com
WA,,,Last 6 months,70510,web,theguardian.com
NY,,,Last 6 months,67795,web,newsweek.com
PA,,,Last 6 months,66986,web,theguardian.com
FL,,,Last 6 months,65592,web,pbs.org
WA,,,Last 6 months,64413,web,npr.org
VA,,,Last 6 months,60341,web,theguardian.com
NY,,,Last 6 months,58385,web,pbs.org
NJ,,,Last 6 months,57239,web,foxnews.com
TX,,,Last 6 months,56946,web,pbs.org
WA,,,Last 6 months,56628,web,newsweek.com
OH,,,Last 6 months,56316,web,npr.org
VA,,,Last 6 months,54689,web,thedailybeast.com
TX,,,Last 6 months,53364,web,drudgereport.com
MN,,,Last 6 months,53330,web,foxnews.com
OH,,,Last 6 months,53144,web,theguardian.com
VA,,,Last 6 months,52618,web,npr.org
OK,,,Last 6 months,51989,web,foxnews.com
NC,,,Last 6 months,51661,web,theguardian.com
IL,,,Last 6 months,51010,web,theguardian.com
CO,,,Last 6 months,50852,web,newsweek.com
MA,,,Last 6 months,50606,web,newyorker.com
WA,,,Last 6 months,50518,web,pbs.org
TX,,,Last 6 months,49812,web,rawstory.com
NC,,,Last 6 months,49189,web,npr.org
AZ,,,Last 6 months,47808,web,newsweek.com
NY,,,Last 6 months,47763,web,nymag.com
VA,,,Last 6 months,47734,web,newsweek.com
AL,,,Last 6 months,47263,web,foxnews.com
MI,,,Last 6 months,47115,web,newsweek.com
FL,,,Last 6 months,46800,web,breitbart.com
OH,,,Last 6 months,46092,web,newsweek.com
GA,,,Last 6 months,46048,web,newsweek.com
VA,,,Last 6 months,44912,web,dailykos.com
WI,,,Last 6 months,44630,web,foxnews.com
KS,,,Last 6 months,44566,web,foxnews.com
MI,,,Last 6 months,44390,web,npr.org
IL,,,Last 6 months,43996,web,npr.org
MD,,,Last 6 months,43992,web,foxnews.com
MI,,,Last 6 months,43875,web,pbs.org
PA,,,Last 6 months,43718,web,theatlantic.com
FL,,,Last 6 months,43428,web,rawstory.com
MA,,,Last 6 months,43184,web,foxnews.com
MI,,,Last 6 months,43106,web,dailykos.com
IL,,,Last 6 months,42977,web,newsweek.com
NJ,,,Last 6 months,42664,web,npr.org
CO,,,Last 6 months,42551,web,theguardian.com
CO,,,Last 6 months,41913,web,npr.org
NC,,,Last 6 months,41800,web,newsweek.com
MO,,,Last 6 months,41775,web,foxnews.com
PA,,,Last 6 months,41570,web,pbs.org
TX,,,Last 6 months,40368,web,newsmax.com
TX,,,Last 6 months,40082,web,vox.com
AL,,,Last 6 months,39778,web,rawstory.com
MA,,,Last 6 months,39716,web,npr.org
NY,,,Last 6 months,39419,web,msnbc.com
AZ,,,Last 6 months,38525,web,npr.org
AZ,,,Last 6 months,38396,web,theguardian.com
PA,,,Last 6 months,37969,web,vox.com
FL,,,Last 6 months,36912,web,drudgereport.com
FL,,,Last 6 months,36538,web,vox.com
MI,,,Last 6 months,36495,web,newsmax.com
NJ,,,Last 6 months,36420,web,pbs.org
WA,,,Last 6 months,36393,web,rawstory.com
AR,,,Last 6 months,35859,web,foxnews.com
AL,,,Last 6 months,35757,web,thedailybeast.com
NJ,,,Last 6 months,35700,web,thedailybeast.com
MI,,,Last 6 months,35592,web,theguardian.com
MA,,,Last 6 months,35382,web,theguardian.com
PA,,,Last 6 months,35200,web,newyorker.com
IN,,,Last 6 months,34644,web,theguardian.com
NY,,,Last 6 months,34604,web,thegatewaypundit.com
NY,,,Last 6 months,34107,web,newyorker.com
NY,,,Last 6 months,33782,web,vox.com
PA,,,Last 6 months,33711,web,rawstory.com
ME,,,Last 6 months,33602,web,pressherald.com
IL,,,Last 6 months,33368,web,rawstory.com
GA,,,Last 6 months,33082,web,npr.org
MO,,,Last 6 months,32544,web,pbs.org
AL,,,Last 6 months,32241,web,salon.com
IA,,,Last 6 months,31692,web,npr.org
GA,,,Last 6 months,31570,web,theguardian.com
KY,,,Last 6 months,31549,web,foxnews.com
IL,,,Last 6 months,31087,web,pbs.org
CT,,,Last 6 months,30632,web,npr.org
VA,,,Last 6 months,30439,web,pbs.org
IN,,,Last 6 months,30097,web,npr.org
AL,,,Last 6 months,30070,web,theguardian.com
MO,,,Last 6 months,30043,web,theguardian.com
KY,,,Last 6 months,30015,web,npr.org
MD,,,Last 6 months,29929,web,theguardian.com
OR,,,Last 6 months,29896,web,theguardian.com
MD,,,Last 6 months,29599,web,newsweek.com
CO,,,Last 6 months,28627,web,pbs.org
NJ,,,Last 6 months,28583,web,newsweek.com
IA,,,Last 6 months,28314,web,foxnews.com
WV,,,Last 6 months,28031,web,foxnews.com
CT,,,Last 6 months,27991,web,foxnews.com
WA,,,Last 6 months,27978,web,dailywire.com
VA,,,Last 6 months,27951,web,theatlantic.com
WI,,,Last 6 months,27812,web,npr.org
MD,,,Last 6 months,27713,web,npr.org
OR,,,Last 6 months,27634,web,foxnews.com
NJ,,,Last 6 months,27416,web,theatlantic.com
PA,,,Last 6 months,27400,web,atlasobscura.com
MN,,,Last 6 months,27171,web,pbs.org
TX,,,Last 6 months,27116,web,thedailybeast.com
LA,,,Last 6 months,26678,web,foxnews.com
MO,,,Last 6 months,26610,web,newsweek.com
AZ,,,Last 6 months,26485,web,drudgereport.com
IN,,,Last 6 months,26408,web,foxnews.com
AZ,,,Last 6 months,26342,web,dailywire.com
KY,,,Last 6 months,26334,web,talkingpointsmemo.com
MI,,,Last 6 months,26319,web,msnbc.com
MN,,,Last 6 months,25896,web,drudgereport.com
UT,,,Last 6 months,25891,web,foxnews.com
VA,,,Last 6 months,25791,web,aljazeera.com
KY,,,Last 6 months,25705,web,crooksandliars.com
SC,,,Last 6 months,25676,web,foxnews.com
AL,,,Last 6 months,25631,web,newsweek.com
WY,,,Last 6 months,25615,web,dailykos.com
MI,,,Last 6 months,25562,web,metrotimes.com
NC,,,Last 6 months,25340,web,pbs.org
NJ,,,Last 6 months,25140,web,slate.com
VA,,,Last 6 months,24759,web,rawstory.com
MI,,,Last 6 months,24674,web,abc12.com
AZ,,,Last 6 months,24625,web,dailycaller.com
WA,,,Last 6 months,24573,web,senate.gov
CO,,,Last 6 months,24350,web,wnd.com
MD,,,Last 6 months,24226,web,msnbc.com
OR,,,Last 6 months,24006,web,npr.org
GA,,,Last 6 months,23998,web,pbs.org
CT,,,Last 6 months,23849,web,newsweek.com
MN,,,Last 6 months,23455,web,newsweek.com
IA,,,Last 6 months,23041,web,alternet.org
NV,,,Last 6 months,23015,web,foxnews.com
CO,,,Last 6 months,22926,web,drudgereport.com
MA,,,Last 6 months,22881,web,newsweek.com
WA,,,Last 6 months,22614,web,slate.com
IL,,,Last 6 months,22570,web,msnbc.com
AL,,,Last 6 months,22314,web,npr.org
AZ,,,Last 6 months,22279,web,breitbart.com
OH,,,Last 6 months,22269,web,townhall.com
WI,,,Last 6 months,22247,web,newsweek.com
CT,,,Last 6 months,22145,web,pbs.org
NJ,,,Last 6 months,21976,web,msnbc.com
SC,,,Last 6 months,21576,web,newsweek.com
CT,,,Last 6 months,21542,web,breitbart.com
IL,,,Last 6 months,21301,web,dailykos.com
CO,,,Last 6 months,21088,web,msnbc.com
IA,,,Last 6 months,21060,web,rawstory.com
TN,,,Last 6 months,20930,web,npr.org
CT,,,Last 6 months,20812,web,theguardian.com
MD,,,Last 6 months,20764,web,pbs.org
NC,,,Last 6 months,20732,web,newsmax.com
MA,,,Last 6 months,20726,web,wbur.org
AK,,,Last 6 months,20644,web,foxnews.com
MD,,,Last 6 months,20632,web,theatlantic.com
OH,,,Last 6 months,20550,web,theatlantic.com
MO,,,Last 6 months,20497,web,thegatewaypundit.com
MA,,,Last 6 months,20481,web,slate.com
NC,,,Last 6 months,20388,web,newyorker.com
OR,,,Last 6 months,20017,web,opb.org
NV,,,Last 6 months,19995,web,npr.org
NV,,,Last 6 months,19988,web,newsweek.com
MT,,,Last 6 months,19966,web,foxnews.com
IA,,,Last 6 months,19910,web,theguardian.com
MO,,,Last 6 months,19887,web,townhall.com
MN,,,Last 6 months,19882,web,rawstory.com
IA,,,Last 6 months,19862,web,slate.com
AZ,,,Last 6 months,19844,web,newsmax.com
GA,,,Last 6 months,19819,web,theatlantic.com
IL,,,Last 6 months,19780,web,bustle.com
OR,,,Last 6 months,19460,web,newsweek.com
KY,,,Last 6 months,19406,web,pbs.org
OH,,,Last 6 months,19334,web,dailysignal.com
NC,,,Last 6 months,19262,web,nymag.com
MO,,,Last 6 months,19256,web,hotair.com
MA,,,Last 6 months,19230,web,theatlantic.com
NC,,,Last 6 months,19112,web,slate.com
MO,,,Last 6 months,19081,web,americanthinker.com
GA,,,Last 6 months,18942,web,newsmax.com
SC,,,Last 6 months,18760,web,theguardian.com
OH,,,Last 6 months,18644,web,pbs.org
OH,,,Last 6 months,18549,web,msnbc.com
MD,,,Last 6 months,18499,web,vox.com
MO,,,Last 6 months,18266,web,theconservativetreehouse.com
NJ,,,Last 6 months,18229,web,vox.com
WA,,,Last 6 months,18228,web,bustle.com
OH,,,Last 6 months,18151,web,clevescene.com
UT,,,Last 6 months,18116,web,dailywire.com
WV,,,Last 6 months,18090,web,fauquier.com
MO,,,Last 6 months,18049,web,npr.org
WI,,,Last 6 months,17943,web,theguardian.com
ME,,,Last 6 months,17802,web,foxnews.com
TN,,,Last 6 months,17728,web,theguardian.com
AZ,,,Last 6 months,17560,web,pbs.org
MT,,,Last 6 months,17488,web,newsmax.com
MS,,,Last 6 months,17452,web,foxnews.com
IA,,,Last 6 months,17350,web,newsweek.com
WY,,,Last 6 months,17336,web,newyorker.com
GA,,,Last 6 months,17268,web,msnbc.com
MD,,,Last 6 months,17250,web,rawstory.com
OR,,,Last 6 months,17246,web,pbs.org
AL,,,Last 6 months,16852,web,msnbc.com
TN,,,Last 6 months,16745,web,pbs.org
OR,,,Last 6 months,16637,web,wweek.com
CT,,,Last 6 months,16617,web,newsmax.com
MA,,,Last 6 months,16574,web,thedailybeast.com
IA,,,Last 6 months,16560,web,breitbart.com
IL,,,Last 6 months,16522,web,theatlantic.com
KY,,,Last 6 months,16514,web,msnbc.com
NV,,,Last 6 months,16438,web,rawstory.com
MA,,,Last 6 months,16077,web,vox.com
AL,,,Last 6 months,15931,web,waff.com
WY,,,Last 6 months,15903,web,msnbc.com
OR,,,Last 6 months,15865,web,theatlantic.com
LA,,,Last 6 months,15732,web,pbs.org
CO,,,Last 6 months,15722,web,vice.com
KS,,,Last 6 months,15657,web,rawstory.com
WY,,,Last 6 months,15552,web,rawstory.com
SC,,,Last 6 months,15522,web,npr.org
ND,,,Last 6 months,15453,web,foxnews.com
GA,,,Last 6 months,15445,web,rawstory.com
NH,,,Last 6 months,15184,web,foxnews.com
GA,,,Last 6 months,15114,web,dailywire.com
NH,,,Last 6 months,15091,web,dailykos.com
OR,,,Last 6 months,15040,web,slate.com
NM,,,Last 6 months,15037,web,foxnews.com
IA,,,Last 6 months,14999,web,newsmax.com
WI,,,Last 6 months,14978,web,nationalreview.com
MN,,,Last 6 months,14838,web,theguardian.com
MD,,,Last 6 months,14628,web,slate.com
AR,,,Last 6 months,14595,web,arktimes.com
MN,,,Last 6 months,14594,web,alternet.org
LA,,,Last 6 months,14593,web,theguardian.com
MT,,,Last 6 months,14486,web,msnbc.com
CO,,,Last 6 months,14296,web,theatlantic.com
AR,,,Last 6 months,14005,web,breitbart.com
KS,,,Last 6 months,13875,web,npr.org
OK,,,Last 6 months,13785,web,newsweek.com
SC,,,Last 6 months,13654,web,drudgereport.com
TN,,,Last 6 months,13644,web,beforeitsnews.com
WI,,,Last 6 months,13558,web,dailywire.com
IN,,,Last 6 months,13549,web,newsweek.com
AR,,,Last 6 months,13504,web,newyorker.com
LA,,,Last 6 months,13490,web,newsweek.com
SC,,,Last 6 months,13423,web,thegatewaypundit.com
SC,,,Last 6 months,13399,web,breitbart.com
KY,,,Last 6 months,13394,web,newsweek.com
IN,,,Last 6 months,13372,web,freerepublic.com
NE,,,Last 6 months,13297,web,theguardian.com
WI,,,Last 6 months,13287,web,msnbc.com
IA,,,Last 6 months,12992,web,pbs.org
AR,,,Last 6 months,12874,web,newsweek.com
MN,,,Last 6 months,12841,web,npr.org
CT,,,Last 6 months,12800,web,atlasobscura.com
NC,,,Last 6 months,12634,web,upworthy.com
UT,,,Last 6 months,12514,web,theblaze.com
CT,,,Last 6 months,12504,web,newhavenindependent.org
OR,,,Last 6 months,12396,web,senate.gov
CT,,,Last 6 months,12343,web,msnbc.com
OK,,,Last 6 months,12291,web,theblaze.com
WI,,,Last 6 months,12075,web,pbs.org
OK,,,Last 6 months,11997,web,npr.org
SC,,,Last 6 months,11926,web,wnd.com
NE,,,Last 6 months,11629,web,norfolkdailynews.com
LA,,,Last 6 months,11609,web,npr.org
IN,,,Last 6 months,11416,web,vox.com
ME,,,Last 6 months,11320,web,npr.org
WI,,,Last 6 months,11306,web,thegatewaypundit.com
ME,,,Last 6 months,11110,web,dailycaller.com
AR,,,Last 6 months,10992,web,theatlantic.com
ID,,,Last 6 months,10902,web,foxnews.com
KY,,,Last 6 months,10880,web,fivethirtyeight.com
WY,,,Last 6 months,10845,web,theguardian.com
ID,,,Last 6 months,10837,web,npr.org
ME,,,Last 6 months,10786,web,pbs.org
KY,,,Last 6 months,10778,web,rawstory.com
KS,,,Last 6 months,10697,web,newsweek.com
IN,,,Last 6 months,10608,web,nationalreview.com
TN,,,Last 6 months,10584,web,newsweek.com
WY,,,Last 6 months,10556,web,wonkette.com
WY,,,Last 6 months,10435,web,npr.org
NH,,,Last 6 months,10366,web,npr.org
TN,,,Last 6 months,10343,web,theatlantic.com
NM,,,Last 6 months,10288,web,newsweek.com
IN,,,Last 6 months,10279,web,spiegel.de
NE,,,Last 6 months,10172,web,pbs.org
WI,,,Last 6 months,10005,web,rawstory.com
IN,,,Last 6 months,9985,web,vice.com
TN,,,Last 6 months,9952,web,msnbc.com
ID,,,Last 6 months,9862,web,cdapress.com
NV,,,Last 6 months,9849,web,upworthy.com
HI,,,Last 6 months,9844,web,newsweek.com
WV,,,Last 6 months,9792,web,theguardian.com
MN,,,Last 6 months,9784,web,theatlantic.com
KY,,,Last 6 months,9550,web,theguardian.com
TN,,,Last 6 months,9462,web,newsmax.com
NM,,,Last 6 months,9390,web,theguardian.com
TN,,,Last 6 months,9333,web,atlasobscura.com
NV,,,Last 6 months,9322,web,alternet.org
NV,,,Last 6 months,9285,web,theguardian.com
SC,,,Last 6 months,9227,web,pbs.org
SC,,,Last 6 months,9187,web,pitchfork.com
DE,,,Last 6 months,9126,web,foxnews.com
AL,,,Last 6 months,9108,web,townhall.com
NV,,,Last 6 months,9005,web,newyorker.com
ID,,,Last 6 months,8901,web,localnews8.com
WY,,,Last 6 months,8893,web,theatlantic.com
NH,,,Last 6 months,8810,web,theguardian.com
AR,,,Last 6 months,8620,web,theguardian.com
IN,,,Last 6 months,8491,web,dailycaller.com
AR,,,Last 6 months,8454,web,newsmax.com
OK,,,Last 6 months,8439,web,breitbart.com
MN,,,Last 6 months,8318,web,thedailybeast.com
UT,,,Last 6 months,8286,web,nationalreview.com
NV,,,Last 6 months,8181,web,vox.com
MS,,,Last 6 months,8057,web,rawstory.com
KS,,,Last 6 months,8050,web,theguardian.com
WY,,,Last 6 months,7828,web,redstate.com
MS,,,Last 6 months,7823,web,msnbc.com
NE,,,Last 6 months,7716,web,newyorker.com
