state,program,network,period,value,medium,domain
NV,,,Last 3 months,13243,web,theroot.com
ID,,,Last 3 months,13224,web,pbs.org
UT,,,Last 3 months,13205,web,newsweek.com
UT,,,Last 3 months,13203,web,pbs.org
IA,,,Last 3 months,13132,web,npr.org
KY,,,Last 3 months,13083,web,thedailybeast.com
AR,,,Last 3 months,13053,web,dailywire.com
UT,,,Last 3 months,13022,web,npr.org
ME,,,Last 3 months,12919,web,newyorker.com
AL,,,Last 3 months,12864,web,dailywire.com
UT,,,Last 3 months,12787,web,glennbeck.com
OK,,,Last 3 months,12741,web,thegatewaypundit.com
KS,,,Last 3 months,12707,web,rawstory.com
AK,,,Last 3 months,12690,web,dailywire.com
HI,,,Last 3 months,12682,web,thedailybeast.com
ME,,,Last 3 months,12623,web,theatlantic.com
ME,,,Last 3 months,12622,web,vox.com
NV,,,Last 3 months,12603,web,upworthy.com
OR,,,Last 3 months,12603,web,aclu.org
ID,,,Last 3 months,12494,web,newsweek.com
ID,,,Last 3 months,12477,web,rawstory.com
SD,,,Last 3 months,12466,web,pbs.org
RI,,,Last 3 months,12425,web,fivethirtyeight.com
WY,,,Last 3 months,12368,web,dailykos.com
NV,,,Last 3 months,12208,web,secondnexus.com
AR,,,Last 3 months,12176,web,npr.org
ME,,,Last 3 months,12149,web,propublica.org
SC,,,Last 3 months,12068,web,newsmax.com
ID,,,Last 3 months,12020,web,alternet.org
ND,,,Last 3 months,12015,web,fivethirtyeight.com
AL,,,Last 3 months,12009,web,pjmedia.com
NV,,,Last 3 months,11954,web,crooksandliars.com
WY,,,Last 3 months,11799,web,redstate.com
OR,,,Last 3 months,11621,web,dailywire.com
WY,,,Last 3 months,11616,web,politicususa.com
OK,,,Last 3 months,11574,web,dailywire.com
WY,,,Last 3 months,11419,web,newyorker.com
OR,,,Last 3 months,11189,web,msnbc.com
MT,,,Last 3 months,11120,web,npr.org
ME,,,Last 3 months,10921,web,slate.com
NE,,,Last 3 months,10911,web,drudgereport.com
VT,,,Last 3 months,10727,web,foxnews.com
AL,,,Last 3 months,10578,web,theatlantic.com
NH,,,Last 3 months,10544,web,nationalreview.com
LA,,,Last 3 months,10539,web,newsweek.com
NH,,,Last 3 months,10067,web,theatlantic.com
KS,,,Last 3 months,10008,web,npr.org
MS,,,Last 3 months,9712,web,npr.org
AR,,,Last 3 months,9647,web,pbs.org
AL,,,Last 3 months,9639,web,theguardian.com
NE,,,Last 3 months,9522,web,foxnews.com
AR,,,Last 3 months,9318,web,theblaze.com
KS,,,Last 3 months,9312,web,theguardian.com
WV,,,Last 3 months,8989,web,theguardian.com
LA,,,Last 3 months,8984,web,theguardian.com
SD,,,Last 3 months,8852,web,dailywire.com
AR,,,Last 3 months,8847,web,townhall.com
MT,,,Last 3 months,8725,web,msnbc.com
AK,,,Last 3 months,8550,web,pbs.org
ID,,,Last 3 months,8342,web,localnews8.com
SC,,,Last 3 months,8335,web,thefederalist.com
ID,,,Last 3 months,8279,web,theguardian.com
WV,,,Last 3 months,8277,web,npr.org
SC,,,Last 3 months,8211,web,vox.com
NM,,,Last 3 months,7952,web,npr.org
MS,,,Last 3 months,7935,web,theatlantic.com
SC,,,Last 3 months,7835,web,thedailybeast.com
NV,,,Last 3 months,7805,web,theguardian.com
NM,,,Last 3 months,7793,web,newsweek.com
VT,,,Last 3 months,7779,web,npr.org
NH,,,Last 3 months,7688,web,pbs.org
SD,,,Last 3 months,7632,web,npr.org
RI,,,Last 3 months,7593,web,npr.org
AL,,,Last 3 months,7581,web,theblaze.com
MS,,,Last 3 months,7565,web,bustle.com
MT,,,Last 3 months,7537,web,theatlantic.com
MT,,,Last 3 months,7537,web,slate.com
OK,,,Last 3 months,7465,web,newyorker.com
DE,,,Last 3 months,7442,web,pbs.org
LA,,,Last 3 months,7382,web,aclu.org
NM,,,Last 3 months,7339,web,msnbc.com
VT,,,Last 3 months,7337,web,vnews.com
RI,,,Last 3 months,7319,web,newsweek.com
NH,,,Last 3 months,7221,web,townhall.com
KS,,,Last 3 months,7169,web,senate.gov
DE,,,Last 3 months,7168,web,thedailybeast.com
KS,,,Last 3 months,7123,web,bustle.com
NH,,,Last 3 months,7122,web,theblaze.com
AR,,,Last 3 months,6980,web,theguardian.com
NM,,,Last 3 months,6959,web,breitbart.com
KS,,,Last 3 months,6953,web,louderwithcrowder.com
OK,,,Last 3 months,6936,web,msnbc.com
MS,,,Last 3 months,6924,web,theblaze.com
OK,,,Last 3 months,6898,web,theguardian.com
NE,,,Last 3 months,6876,web,newyorker.com
MT,,,Last 3 months,6832,web,thedailybeast.com
AK,,,Last 3 months,6825,web,theguardian.com
KY,,,Last 3 months,6818,web,salon.com
SC,,,Last 3 months,6780,web,dailycaller.com
LA,,,Last 3 months,6777,web,newsone.com
OK,,,Last 3 months,6742,web,breitbart.com
KY,,,Last 3 months,6713,web,thecut.com
AR,,,Last 3 months,6578,web,commonwealthfund.org
LA,,,Last 3 months,6563,web,teenvogue.com
LA,,,Last 3 months,6538,web,opb.org
NM,,,Last 3 months,6530,web,pitchfork.com
SC,,,Last 3 months,6484,web,npr.org
NM,,,Last 3 months,6475,web,nymag.com
AR,,,Last 3 months,6461,web,heritage.org
OK,,,Last 3 months,6361,web,beforeitsnews.com
NE,,,Last 3 months,6353,web,dickmorris.com
WV,,,Last 3 months,6350,web,theblaze.com
WY,,,Last 3 months,6338,web,npr.org
DE,,,Last 3 months,6320,web,vice.com
KY,,,Last 3 months,6296,web,dailydot.com
SD,,,Last 3 months,6293,web,newyorker.com
AK,,,Last 3 months,6217,web,aclu.org
MT,,,Last 3 months,6196,web,dezeen.com
NM,,,Last 3 months,6187,web,newsmax.com
NM,,,Last 3 months,6177,web,americanprogress.org
AR,,,Last 3 months,6141,web,vox.com
AK,,,Last 3 months,6126,web,cdapress.com
DE,,,Last 3 months,6109,web,sfchronicle.com
WV,,,Last 3 months,6099,web,sfchronicle.com
SC,,,Last 3 months,6062,web,alternet.org
LA,,,Last 3 months,6059,web,pitchfork.com
WV,,,Last 3 months,6053,web,laweekly.com
WV,,,Last 3 months,6053,web,philadelphiaweekly.com
AK,,,Last 3 months,6048,web,vox.com
RI,,,Last 3 months,6048,web,aljazeera.com
MT,,,Last 3 months,6046,web,ksl.com
VT,,,Last 3 months,6021,web,upworthy.com
MT,,,Last 3 months,6011,web,theconservativetreehouse.com
SC,,,Last 3 months,6010,web,barackobama.com
LA,,,Last 3 months,6006,web,gopusa.com
SD,,,Last 3 months,5998,web,vice.com
WY,,,Last 3 months,5997,web,crooksandliars.com
WY,,,Last 3 months,5989,web,theguardian.com
ND,,,Last 3 months,5957,web,billoreilly.com
NM,,,Last 3 months,5919,web,theconversation.com
ND,,,Last 3 months,5880,web,salon.com
DE,,,Last 3 months,5866,web,aclu.org
WY,,,Last 3 months,5865,web,theatlantic.com
KS,,,Last 3 months,5785,web,thefederalist.com
ND,,,Last 3 months,5740,web,theatlantic.com
VT,,,Last 3 months,5660,web,dailywire.com
HI,,,Last 3 months,5644,web,cbn.com
WV,,,Last 3 months,5621,web,bet.com
KY,,,Last 3 months,5457,web,aljazeera.com
NE,,,Last 3 months,5448,web,occupydemocrats.com
SD,,,Last 3 months,4912,web,foxnews.com
KY,,,Last 3 months,4687,web,newsweek.com
KS,,,Last 3 months,3444,web,msnbc.com
VT,,,Last 3 months,3318,web,theconversation.com
DC,,,Last 3 months,3087,web,theguardian.com
SD,,,Last 3 months,2725,web,redstate.com
SD,,,Last 3 months,2725,web,pjmedia.com
SD,,,Last 3 months,2725,web,bearingarms.com
SD,,,Last 3 months,2725,web,townhall.com
DE,,,Last 3 months,2489,web,npr.org
NE,,,Last 3 months,2364,web,aljazeera.com
DC,,,Last 3 months,2332,web,npr.org
NE,,,Last 3 months,2302,web,theguardian.com
AK,,,Last 3 months,2143,web,foxnews.com
DE,,,Last 3 months,1935,web,rawstory.com
DC,,,Last 3 months,1930,web,vox.com
DC,,,Last 3 months,1930,web,theatlantic.com
VT,,,Last 3 months,1872,web,newsweek.com
AK,,,Last 3 months,1764,web,npr.org
NE,,,Last 3 months,1595,web,npr.org
DC,,,Last 3 months,1563,web,pbs.org
WV,,,Last 3 months,1551,web,thedailybeast.com
RI,,,Last 3 months,1549,web,newyorker.com
DE,,,Last 3 months,1549,web,vox.com
DC,,,Last 3 months,1546,web,drudgereport.com
VT,,,Last 3 months,1545,web,theguardian.com
NE,,,Last 3 months,1543,web,newsweek.com
DE,,,Last 3 months,1540,web,dailykos.com
ND,,,Last 3 months,1538,web,theguardian.com
VT,,,Last 3 months,1536,web,ijr.com
DC,,,Last 3 months,1533,web,cbn.com
HI,,,Last 3 months,1527,web,newsweek.com
RI,,,Last 3 months,1518,web,nymag.com
AK,,,Last 3 months,1374,web,vice.com
AK,,,Last 3 months,1374,web,thecut.com
RI,,,Last 3 months,1171,web,nationalmemo.com
RI,,,Last 3 months,1167,web,dailykos.com
RI,,,Last 3 months,1167,web,rawstory.com
DC,,,Last 3 months,1159,web,townhall.com
DC,,,Last 3 months,1159,web,freedomworks.org
DC,,,Last 3 months,1159,web,pjmedia.com
HI,,,Last 3 months,1145,web,aljazeera.com
HI,,,Last 3 months,876,web,nymag.com
VT,,,Last 3 months,793,web,bustle.com
HI,,,Last 3 months,776,web,fivethirtyeight.com
HI,,,Last 3 months,763,web,salon.com
HI,,,Last 3 months,757,web,rawstory.com
HI,,,Last 3 months,726,web,vice.com
ND,,,Last 3 months,482,web,foxnews.com
HI,,,Last 3 months,471,web,foxnews.com
ND,,,Last 3 months,392,web,bustle.com
ND,,,Last 3 months,387,web,npr.org
ND,,,Last 3 months,387,web,aclu.org
ND,,,Last 3 months,387,web,vox.com
CA,,,Last 6 months,320845,web,foxnews.com
FL,,,Last 6 months,310775,web,foxnews.com
TX,,,Last 6 months,272709,web,foxnews.com
CA,,,Last 6 months,260008,web,theguardian.com
CA,,,Last 6 months,254200,web,npr.org
UT,,,Last 6 months,190494,web,ksl.com
NY,,,Last 6 months,178894,web,foxnews.com
CA,,,Last 6 months,150267,web,newsweek.com
PA,,,Last 6 months,147912,web,foxnews.com
TN,,,Last 6 months,131669,web,foxnews.com
NC,,,Last 6 months,131164,web,foxnews.com
CA,,,Last 6 months,130816,web,sfchronicle.com
FL,,,Last 6 months,123616,web,npr.org
CA,,,Last 6 months,122130,web,pbs.org
FL,,,Last 6 months,120419,web,newsweek.com
MI,,,Last 6 months,113307,web,foxnews.com
CA,,,Last 6 months,108910,web,thedailybeast.com
CA,,,Last 6 months,108141,web,theatlantic.com
GA,,,Last 6 months,106873,web,foxnews.com
OH,,,Last 6 months,105144,web,foxnews.com
PA,,,Last 6 months,103951,web,npr.org
WA,,,Last 6 months,101652,web,foxnews.com
TX,,,Last 6 months,101343,web,npr.org
FL,,,Last 6 months,98330,web,newsmax.com
NY,,,Last 6 months,95442,web,npr.org
TX,,,Last 6 months,94450,web,newsweek.com
IL,,,Last 6 months,93513,web,foxnews.com
FL,,,Last 6 months,88922,web,theguardian.com
NY,,,Last 6 months,88600,web,theguardian.com
CO,,,Last 6 months,86806,web,foxnews.com
MN,,,Last 6 months,84610,web,foxnews.com
VA,,,Last 6 months,83572,web,foxnews.com
TX,,,Last 6 months,82868,web,theguardian.com
CA,,,Last 6 months,82146,web,vox.com
NJ,,,Last 6 months,81944,web,foxnews.com
CA,,,Last 6 months,81565,web,rawstory.com
IN,,,Last 6 months,79275,web,foxnews.com
PA,,,Last 6 months,77451,web,newsweek.com
MD,,,Last 6 months,74172,web,foxnews.com
AZ,,,Last 6 months,72566,web,foxnews.com
NY,,,Last 6 months,71625,web,pbs.org
NY,,,Last 6 months,71296,web,thegatewaypundit.com
WA,,,Last 6 months,69323,web,npr.org
NY,,,Last 6 months,67781,web,newsweek.com
WI,,,Last 6 months,65399,web,foxnews.com
PA,,,Last 6 months,64851,web,theguardian.com
CT,,,Last 6 months,64286,web,foxnews.com
MI,,,Last 6 months,63808,web,npr.org
MO,,,Last 6 months,62960,web,foxnews.com
OH,,,Last 6 months,62431,web,theguardian.com
NY,,,Last 6 months,59985,web,newyorker.com
OH,,,Last 6 months,58524,web,npr.org
WA,,,Last 6 months,57733,web,newsweek.com
NJ,,,Last 6 months,57645,web,npr.org
CO,,,Last 6 months,54523,web,theguardian.com
OK,,,Last 6 months,53937,web,foxnews.com
IL,,,Last 6 months,53489,web,theguardian.com
FL,,,Last 6 months,52698,web,pbs.org
NJ,,,Last 6 months,52664,web,theguardian.com
IL,,,Last 6 months,52460,web,newsweek.com
PA,,,Last 6 months,49798,web,newyorker.com
MI,,,Last 6 months,49792,web,theguardian.com
IL,,,Last 6 months,49748,web,npr.org
TX,,,Last 6 months,48312,web,dailywire.com
MA,,,Last 6 months,48238,web,theguardian.com
NC,,,Last 6 months,47684,web,npr.org
FL,,,Last 6 months,47212,web,thedailybeast.com
FL,,,Last 6 months,47143,web,breitbart.com
AZ,,,Last 6 months,46947,web,npr.org
CO,,,Last 6 months,46823,web,newsweek.com
AZ,,,Last 6 months,45596,web,newsweek.com
NY,,,Last 6 months,45164,web,gothamist.com
WI,,,Last 6 months,45110,web,pbs.org
TX,,,Last 6 months,44813,web,breitbart.com
GA,,,Last 6 months,44770,web,npr.org
AL,,,Last 6 months,44588,web,foxnews.com
NY,,,Last 6 months,44420,web,thedailybeast.com
NJ,,,Last 6 months,44365,web,newsweek.com
AR,,,Last 6 months,42973,web,foxnews.com
MI,,,Last 6 months,42943,web,pbs.org
KS,,,Last 6 months,42882,web,foxnews.com
FL,,,Last 6 months,42615,web,theblaze.com
MN,,,Last 6 months,42611,web,npr.org
WA,,,Last 6 months,42125,web,theguardian.com
OH,,,Last 6 months,41628,web,newsweek.com
MT,,,Last 6 months,41588,web,foxnews.com
MI,,,Last 6 months,41510,web,newsweek.com
MD,,,Last 6 months,41209,web,newsweek.com
NC,,,Last 6 months,41185,web,newsweek.com
GA,,,Last 6 months,41062,web,newsweek.com
TX,,,Last 6 months,40888,web,townhall.com
OR,,,Last 6 months,40886,web,foxnews.com
PA,,,Last 6 months,40793,web,pbs.org
WI,,,Last 6 months,40600,web,npr.org
SC,,,Last 6 months,40155,web,foxnews.com
CO,,,Last 6 months,39565,web,npr.org
ME,,,Last 6 months,39458,web,pressherald.com
FL,,,Last 6 months,39394,web,drudgereport.com
PA,,,Last 6 months,39369,web,newsmax.com
VA,,,Last 6 months,39210,web,npr.org
MA,,,Last 6 months,39042,web,npr.org
TX,,,Last 6 months,38529,web,theatlantic.com
MI,,,Last 6 months,38491,web,newsmax.com
NY,,,Last 6 months,38353,web,nymag.com
CT,,,Last 6 months,38177,web,newsweek.com
VA,,,Last 6 months,37704,web,drudgereport.com
TX,,,Last 6 months,37585,web,vox.com
AZ,,,Last 6 months,37584,web,theguardian.com
IL,,,Last 6 months,37358,web,theatlantic.com
TX,,,Last 6 months,37241,web,newsmax.com
VA,,,Last 6 months,36862,web,theguardian.com
OR,,,Last 6 months,36810,web,npr.org
WA,,,Last 6 months,36776,web,senate.gov
PA,,,Last 6 months,36526,web,theatlantic.com
GA,,,Last 6 months,36298,web,theguardian.com
IL,,,Last 6 months,36106,web,dailykos.com
PA,,,Last 6 months,35659,web,msnbc.com
NC,,,Last 6 months,35461,web,theguardian.com
NJ,,,Last 6 months,34960,web,pbs.org
IN,,,Last 6 months,34813,web,newsweek.com
KY,,,Last 6 months,34748,web,foxnews.com
NJ,,,Last 6 months,34691,web,theatlantic.com
AZ,,,Last 6 months,34612,web,dailywire.com
AZ,,,Last 6 months,34520,web,slate.com
WA,,,Last 6 months,34300,web,dailywire.com
PA,,,Last 6 months,33778,web,thedailybeast.com
WA,,,Last 6 months,33764,web,theatlantic.com
MA,,,Last 6 months,33176,web,foxnews.com
MS,,,Last 6 months,32692,web,foxnews.com
MN,,,Last 6 months,32565,web,drudgereport.com
AZ,,,Last 6 months,32554,web,thedailybeast.com
MA,,,Last 6 months,32520,web,dailykos.com
IL,,,Last 6 months,32492,web,rawstory.com
MD,,,Last 6 months,31857,web,theguardian.com
VA,,,Last 6 months,31808,web,newsweek.com
NH,,,Last 6 months,31231,web,foxnews.com
MD,,,Last 6 months,30815,web,theatlantic.com
WA,,,Last 6 months,30391,web,townhall.com
NJ,,,Last 6 months,30098,web,fivethirtyeight.com
MI,,,Last 6 months,29695,web,dailykos.com
IA,,,Last 6 months,29369,web,theguardian.com
IA,,,Last 6 months,29134,web,foxnews.com
WV,,,Last 6 months,28330,web,foxnews.com
MA,,,Last 6 months,28318,web,theatlantic.com
MN,,,Last 6 months,28296,web,theguardian.com
LA,,,Last 6 months,28292,web,foxnews.com
CT,,,Last 6 months,28085,web,npr.org
NV,,,Last 6 months,27661,web,rawstory.com
OH,,,Last 6 months,27168,web,vox.com
NJ,,,Last 6 months,27140,web,msnbc.com
OH,,,Last 6 months,27137,web,theatlantic.com
AZ,,,Last 6 months,27121,web,rawstory.com
TN,,,Last 6 months,26544,web,beforeitsnews.com
WA,,,Last 6 months,26418,web,rawstory.com
NC,,,Last 6 months,26187,web,pbs.org
IL,,,Last 6 months,26017,web,breitbart.com
MN,,,Last 6 months,26010,web,newsweek.com
NC,,,Last 6 months,25917,web,theatlantic.com
MI,,,Last 6 months,25786,web,dailywire.com
OH,,,Last 6 months,25209,web,thedailybeast.com
KS,,,Last 6 months,25190,web,npr.org
MI,,,Last 6 months,25161,web,thedailybeast.com
IA,,,Last 6 months,25123,web,newsweek.com
NJ,,,Last 6 months,25077,web,rawstory.com
MO,,,Last 6 months,25076,web,dailycaller.com
NJ,,,Last 6 months,25052,web,slate.com
MD,,,Last 6 months,24958,web,vox.com
IN,,,Last 6 months,24748,web,npr.org
AZ,,,Last 6 months,24742,web,pbs.org
CO,,,Last 6 months,24622,web,dickmorris.com
NV,,,Last 6 months,24506,web,npr.org
WA,,,Last 6 months,24499,web,newsmax.com
AZ,,,Last 6 months,24394,web,vice.com
NC,,,Last 6 months,24369,web,dailywire.com
IN,,,Last 6 months,24358,web,dailycaller.com
SC,,,Last 6 months,24288,web,newsweek.com
VA,,,Last 6 months,24122,web,fivethirtyeight.com
MO,,,Last 6 months,23967,web,thegatewaypundit.com
OH,,,Last 6 months,23929,web,rawstory.com
WI,,,Last 6 months,23832,web,thegatewaypundit.com
VA,,,Last 6 months,23809,web,dailykos.com
MI,,,Last 6 months,23623,web,fivethirtyeight.com
ME,,,Last 6 months,23396,web,foxnews.com
MO,,,Last 6 months,23271,web,thedailybeast.com
SC,,,Last 6 months,23244,web,npr.org
ME,,,Last 6 months,23204,web,theguardian.com
VA,,,Last 6 months,23132,web,aljazeera.com
MN,,,Last 6 months,22872,web,pbs.org
MS,,,Last 6 months,22777,web,thedailybeast.com
NV,,,Last 6 months,22637,web,foxnews.com
CO,,,Last 6 months,22619,web,thedailybeast.com
MO,,,Last 6 months,22557,web,americanthinker.com
IL,,,Last 6 months,22543,web,salon.com
IL,,,Last 6 months,22456,web,vice.com
CT,,,Last 6 months,22370,web,newsmax.com
GA,,,Last 6 months,22057,web,theatlantic.com
OH,,,Last 6 months,22012,web,pbs.org
CO,,,Last 6 months,21821,web,theatlantic.com
MD,,,Last 6 months,21725,web,pbs.org
NE,,,Last 6 months,21625,web,pbs.org
TN,,,Last 6 months,21617,web,npr.org
CO,,,Last 6 months,21555,web,msnbc.com
OK,,,Last 6 months,21369,web,npr.org
WI,,,Last 6 months,21122,web,newsweek.com
MS,,,Last 6 months,21066,web,newsweek.com
MO,,,Last 6 months,20983,web,npr.org
RI,,,Last 6 months,20870,web,foxnews.com
AL,,,Last 6 months,20849,web,waff.com
MO,,,Last 6 months,20831,web,newsweek.com
WI,,,Last 6 months,20619,web,theguardian.com
GA,,,Last 6 months,20610,web,fivethirtyeight.com
IN,,,Last 6 months,20606,web,theguardian.com
OH,,,Last 6 months,20580,web,newyorker.com
MN,,,Last 6 months,20532,web,fivethirtyeight.com
WV,,,Last 6 months,20456,web,dailywire.com
UT,,,Last 6 months,20442,web,foxnews.com
NV,,,Last 6 months,20307,web,newsweek.com
NV,,,Last 6 months,20254,web,thedailybeast.com
CT,,,Last 6 months,20243,web,theguardian.com
UT,,,Last 6 months,20104,web,theguardian.com
VA,,,Last 6 months,20088,web,pbs.org
NC,,,Last 6 months,19924,web,newsmax.com
NV,,,Last 6 months,19791,web,theguardian.com
MS,,,Last 6 months,19697,web,npr.org
CO,,,Last 6 months,19666,web,pbs.org
IA,,,Last 6 months,19637,web,theatlantic.com
TN,,,Last 6 months,19389,web,theroot.com
ME,,,Last 6 months,19222,web,dailykos.com
GA,,,Last 6 months,19199,web,breitbart.com
KY,,,Last 6 months,18825,web,npr.org
MN,,,Last 6 months,18806,web,vox.com
WI,,,Last 6 months,18594,web,politifact.com
GA,,,Last 6 months,18538,web,nymag.com
CT,,,Last 6 months,18208,web,vox.com
MA,,,Last 6 months,18202,web,newsweek.com
ID,,,Last 6 months,18140,web,cdapress.com
OR,,,Last 6 months,18028,web,newsweek.com
GA,,,Last 6 months,17984,web,vox.com
WY,,,Last 6 months,17876,web,rawstory.com
MO,,,Last 6 months,17655,web,theconservativetreehouse.com
IN,,,Last 6 months,17579,web,theatlantic.com
MO,,,Last 6 months,17472,web,100percentfedup.com
NH,,,Last 6 months,17414,web,theguardian.com
SC,,,Last 6 months,17368,web,theatlantic.com
WI,,,Last 6 months,17273,web,thedailybeast.com
ID,,,Last 6 months,17220,web,foxnews.com
IN,,,Last 6 months,17182,web,dailysignal.com
WY,,,Last 6 months,17179,web,msnbc.com
WY,,,Last 6 months,17102,web,dailykos.com
GA,,,Last 6 months,17065,web,newyorker.com
AL,,,Last 6 months,17035,web,townhall.com
UT,,,Last 6 months,16997,web,theblaze.com
CO,,,Last 6 months,16952,web,rawstory.com
MA,,,Last 6 months,16906,web,alternet.org
MA,,,Last 6 months,16859,web,wbur.org
IA,,,Last 6 months,16807,web,vox.com
MO,,,Last 6 months,16780,web,breitbart.com
IN,,,Last 6 months,16686,web,slate.com
OR,,,Last 6 months,16683,web,wweek.com
VA,,,Last 6 months,16664,web,occupydemocrats.com
ME,,,Last 6 months,16559,web,npr.org
MA,,,Last 6 months,16515,web,teenvogue.com
CT,,,Last 6 months,16445,web,pressherald.com
NV,,,Last 6 months,16395,web,msnbc.com
CT,,,Last 6 months,16276,web,rawstory.com
TN,,,Last 6 months,16152,web,rawstory.com
IA,,,Last 6 months,16038,web,alternet.org
IN,,,Last 6 months,15944,web,ijr.com
WI,,,Last 6 months,15848,web,drudgereport.com
OR,,,Last 6 months,15796,web,msnbc.com
IN,,,Last 6 months,15756,web,billoreilly.com
NC,,,Last 6 months,15711,web,msnbc.com
KY,,,Last 6 months,15705,web,theintercept.com
ME,,,Last 6 months,15551,web,theatlantic.com
NM,,,Last 6 months,15507,web,foxnews.com
UT,,,Last 6 months,15456,web,newsweek.com
WI,,,Last 6 months,15405,web,theblaze.com
NV,,,Last 6 months,15400,web,theatlantic.com
MS,,,Last 6 months,15382,web,breitbart.com
CT,,,Last 6 months,15338,web,propublica.org
MA,,,Last 6 months,15314,web,slate.com
SC,,,Last 6 months,15293,web,theguardian.com
UT,,,Last 6 months,15281,web,npr.org
NH,,,Last 6 months,15254,web,npr.org
MD,,,Last 6 months,15215,web,vice.com
MD,,,Last 6 months,15144,web,thecut.com
OK,,,Last 6 months,15116,web,theblaze.com
KY,,,Last 6 months,15063,web,newsweek.com
LA,,,Last 6 months,15050,web,npr.org
TN,,,Last 6 months,14966,web,theguardian.com
MS,,,Last 6 months,14477,web,theguardian.com
KY,,,Last 6 months,14460,web,theblaze.com
CT,,,Last 6 months,14419,web,theatlantic.com
KY,,,Last 6 months,14264,web,breitbart.com
NC,,,Last 6 months,14255,web,thedailybeast.com
ME,,,Last 6 months,14237,web,newsweek.com
MD,,,Last 6 months,14159,web,rawstory.com
NV,,,Last 6 months,14136,web,occupydemocrats.com
TN,,,Last 6 months,14128,web,vice.com
OR,,,Last 6 months,14050,web,fivethirtyeight.com
MN,,,Last 6 months,13921,web,rawstory.com
TN,,,Last 6 months,13901,web,newsweek.com
WV,,,Last 6 months,13843,web,dailycaller.com
IA,,,Last 6 months,13784,web,npr.org
WV,,,Last 6 months,13556,web,townhall.com
MD,,,Last 6 months,13546,web,npr.org
WV,,,Last 6 months,13536,web,thefederalist.com
AL,,,Last 6 months,13386,web,dailywire.com
KS,,,Last 6 months,13273,web,rawstory.com
AR,,,Last 6 months,13211,web,theguardian.com
KS,,,Last 6 months,13154,web,newsweek.com
OR,,,Last 6 months,12945,web,secondnexus.com
AL,,,Last 6 months,12911,web,npr.org
NE,,,Last 6 months,12887,web,foxnews.com
NH,,,Last 6 months,12609,web,theatlantic.com
ME,,,Last 6 months,12573,web,propublica.org
MN,,,Last 6 months,12548,web,salon.com
ID,,,Last 6 months,12495,web,pbs.org
MS,,,Last 6 months,12486,web,ijr.com
DE,,,Last 6 months,12467,web,ijr.com
AL,,,Last 6 months,12378,web,newsweek.com
SC,,,Last 6 months,12354,web,faithfamilyamerica.com
AL,,,Last 6 months,12314,web,theguardian.com
NH,,,Last 6 months,12269,web,nationalreview.com
IA,,,Last 6 months,12129,web,fivethirtyeight.com
NV,,,Last 6 months,12039,web,alternet.org
OR,,,Last 6 months,12034,web,senate.gov
TN,,,Last 6 months,11996,web,memphisflyer.com
AR,,,Last 6 months,11881,web,npr.org
MS,,,Last 6 months,11845,web,americanmilitarynews.com
MT,,,Last 6 months,11813,web,npr.org
SD,,,Last 6 months,11789,web,dailywire.com
SC,,,Last 6 months,11678,web,thefederalist.com
TN,,,Last 6 months,11391,web,americanmilitarynews.com
IA,,,Last 6 months,11256,web,drudgereport.com
KY,,,Last 6 months,11250,web,newsmax.com
ME,,,Last 6 months,11159,web,slate.com
KY,,,Last 6 months,11124,web,thedailybeast.com
IA,,,Last 6 months,11027,web,slate.com
ME,,,Last 6 months,10966,web,rawstory.com
ID,,,Last 6 months,10896,web,theblaze.com
MT,,,Last 6 months,10848,web,dailykos.com
NE,,,Last 6 months,10825,web,drudgereport.com
UT,,,Last 6 months,10720,web,dailykos.com
WV,,,Last 6 months,10428,web,breitbart.com
WV,,,Last 6 months,10409,web,hotair.com
UT,,,Last 6 months,10402,web,louderwithcrowder.com
UT,,,Last 6 months,10366,web,nationalreview.com
WV,,,Last 6 months,10240,web,thepoliticalinsider.com
WV,,,Last 6 months,10240,web,redstate.com
